index,country,Date,population_growth_annual_percent,population_total,population_density_per_square_km,total_gdp_us_inflation_adjusted,gdppercapita_us_inflation_adjusted,children_and_elderly_per_100_adults,life_expectancy_years,child_mortality_0_5_year_olds_dying_per_1000_born,gdp_total_yearly_growth
1731,Japan,2006,-1.4799440037420852,2.954211001980688,1.332016949612554,8.51275683032051,2.342241212529594,-1.069914314855913,1.591249809540135,-0.9830602349529703,-0.3037222796631074
1732,Japan,2007,-1.4338028204937951,2.982266657537202,1.332016949612554,8.667410743627698,2.389037073645318,-1.0116503618725918,1.601595723732407,-0.9845554311453993,-0.2107781493754108
1733,Japan,2008,-1.4933571384072857,2.982266657537202,1.3376708021195132,8.559153004312668,2.3556114585626577,-0.9480896858907865,1.6222875521169522,-0.9860506273378283,-0.8888478271561066
1734,Japan,2009,-1.547814465148,2.982266657537202,1.3376708021195132,8.079725873060386,2.1884833831493578,-0.8792322869104977,1.6429793805014974,-0.9875458235302575,-1.8246262298254154
1735,Japan,2010,-1.520541091328759,2.982266657537202,1.3376708021195132,8.435429873666918,2.3088155974469338,-0.7997814419332412,1.6533252946937693,-0.9890410197226865,0.31942586658394945
1736,Jordan,1980,1.324831875649126,-0.5704210055841837,-0.5071812709013022,-0.3688008954326346,-0.4648419421121947,1.9651079632752853,-0.0020209760698231554,-0.20705341108228742,3.1415476407740104
1737,Jordan,1981,1.6735733769443408,-0.5678959965840975,-0.5015274183943428,-0.36829053751872093,-0.4628364052072351,1.9121407332904476,0.039362680699267245,-0.24443331589301395,0.2264817362962529
1738,Jordan,1982,1.9776044293555541,-0.565090431028446,-0.49530818063668763,-0.36742447560420066,-0.4561512821907031,1.8591735033056098,0.07040042327608431,-0.27882282831888233,0.8792030149075769
1739,Jordan,1983,2.147504135114762,-0.5620043089172295,-0.4885235576283365,-0.36717702934290913,-0.4608308683022755,1.8062062733207722,0.12212999423744657,-0.3132123407447508,-0.17698028381624836
1740,Jordan,1984,2.1743304044451635,-0.558918186806013,-0.4811735493692894,-0.3660944519497588,-0.4521402083807839,1.7002718133510968,0.19455139358335402,-0.3446114607857611,1.2467548028634678
1741,Jordan,1985,2.1027936862307604,-0.5555515081392313,-0.4738235411102424,-0.36561502481850655,-0.4534772329840903,1.6473045833662592,0.25662687873698814,-0.3745153846343423,0.14198707239834682
1742,Jordan,1986,1.9507781600251528,-0.5524653860280148,-0.46647353285119525,-0.36460977438200987,-0.4474606222692115,1.5943373533814216,0.3083564496983504,-0.4014289160980654,1.2868897682149736
1743,Jordan,1987,1.8613572622571493,-0.549098707361233,-0.45912352459214817,-0.36422313959874186,-0.4494661591741711,1.541370123396584,0.370431934851986,-0.42684725136935947,-0.058687754359179924
1744,Jordan,1988,1.959720249801954,-0.5457320286944514,-0.4512081310824052,-0.3644705858600334,-0.4614993806039287,1.4884028934117461,0.43250742000562015,-0.45077039044822437,-0.8111127363700331
1745,Jordan,1989,2.2905775715435683,-0.5415236803609742,-0.4421619670712703,-0.366527482907019,-0.49693053259154835,1.430138940428425,0.4842369909669824,-0.47170313714223133,-2.773078832079411
1746,Jordan,1990,2.719797880829987,-0.5370347754719319,-0.4314196473080477,-0.36640375977637324,-0.5029471433064271,1.3877651564405544,0.5152747335437995,-0.4911406876438091,-1.3303324460226655
1747,Jordan,1991,3.1758444594468065,-0.5317042009161942,-0.41898117179273725,-0.3661563135150817,-0.5082952417196527,1.1070388375209148,0.5463124761206165,-0.5075878457605287,-1.3239953462303224
1748,Jordan,1992,3.435165062974018,-0.5255319566937612,-0.40541192577603496,-0.3636045239455131,-0.4889083849717099,0.879279748586113,0.5876961328897069,-0.5240350038772484,2.740197987258957
1749,Jordan,1993,3.318917895875613,-0.5193597124713281,-0.39127729450863674,-0.3628312543789772,-0.49091392187666955,0.6885977206406977,0.5876961328897069,-0.538986965801539,1.1242375402115041
1750,Jordan,1994,2.7645083297139887,-0.5134680248044601,-0.3782734337426304,-0.3620579848124412,-0.49091392187666955,0.4926189696967982,0.6083879612742521,-0.5524437315334007,0.9214503468565299
1751,Jordan,1995,1.9954886089091555,-0.5086985633598526,-0.3669657287287118,-0.36097540741929096,-0.4869028480667503,0.30193694175138214,0.6083879612742521,-0.564405301072833,0.9066637806743963
1752,Jordan,1996,1.2264688881043213,-0.5044902150263755,-0.35791956471757697,-0.3605114456793694,-0.4889083849717099,0.286046772755931,0.6083879612742521,-0.5763668706122657,-0.41356534273038525
1753,Jordan,1997,0.6362909628354957,-0.501404092915159,-0.3505695564585299,-0.35989283002614064,-0.48757136036840354,0.2489697117665445,0.618733875466524,-0.588328440151698,-0.3459696116120604
1754,Jordan,1998,0.21601274332587714,-0.49859852735950755,-0.3443503187008747,-0.35927421437291185,-0.4855658234634439,0.19600248178170682,0.6290797896587973,-0.5987948134987016,-0.4368013753023094
1755,Jordan,1999,0.02822885801306895,-0.49635407491498645,-0.33869646619391536,-0.35850094480637595,-0.4828917742568311,0.14833197479535337,0.6394257038510692,-0.609261186845705,-0.3375201452222698
1756,Jordan,2000,0.019286768236268553,-0.49382906591490017,-0.3330426136869561,-0.35772767523984,-0.47821218814525873,0.1059581908074834,0.649771618043341,-0.6197275601927084,-0.09882271971068528
1757,Jordan,2001,0.03717094778986935,-0.4913040569148139,-0.3273887611799968,-0.3564904439333825,-0.4715270651287267,0.05828768382112919,0.6601175322356144,-0.6316891297321409,0.16099837177537574
1758,Jordan,2002,0.06399721712027055,-0.48849849135916246,-0.32116952342234156,-0.3550985587136178,-0.4641734298105415,0.010617176834774991,0.6601175322356144,-0.6421555030791443,0.3067516669992636
1759,Jordan,2003,0.29649155131708055,-0.4854123692479459,-0.3143849004139905,-0.3541706352337747,-0.4601623560006223,-0.03705333015157846,0.649771618043341,-0.6526218764261477,0.032144009331068986
1760,Jordan,2004,0.7346539503802999,-0.4814845774700339,-0.3053387364028556,-0.3518508265341669,-0.4481291345708647,-0.07942711413944845,0.6394257038510692,-0.6630882497731512,1.0376305097161505
1761,Jordan,2005,1.2980056063187244,-0.47671511602542654,-0.294031031388937,-0.34968567174786624,-0.4374329377444135,-0.11120745213035149,0.649771618043341,-0.6735546231201546,0.811607283789252
1762,Jordan,2006,1.8434730827035481,-0.4705428718029934,-0.28046178537223476,-0.34721120913495124,-0.4280737655212687,-0.13769106712277032,0.7221930173892486,-0.684020996467158,1.1707096053553527
1763,Jordan,2007,2.2816354817667674,-0.46324840135829976,-0.26350022785135685,-0.3445820926087291,-0.4193831055997771,-0.15887795911670494,0.7842685025428842,-0.6929921736217324,1.2763279352277352
1764,Jordan,2008,2.6482611626155834,-0.4548317046913455,-0.24484251457839123,-0.34195297608250685,-0.41403500718655145,-0.17476812811215683,0.825652159311973,-0.7034585469687359,1.0841025748599988
1765,Jordan,2009,2.916523855919596,-0.44557333835769586,-0.22392326030264187,-0.33994247520951343,-0.4126979825832451,-0.19595502010609145,0.8773817302733353,-0.7124297241233102,0.6700787217602594
1766,Jordan,2010,3.077481471902003,-0.43547330235735077,-0.20074246502410875,-0.3390145517296703,-0.42005161790143025,-0.21714191210002684,0.9291113012346975,-0.7214009012778845,-0.07558668713876114
1767,Kenya,1980,1.8613572622571493,-0.17960572368194178,-0.4964389511380795,-0.3572637134999184,-0.6060317402213506,2.176976883214636,-0.5296625998757176,0.5779245899429698,0.5201006933414762
1768,Kenya,1981,1.8792414418107497,-0.1627723303480333,-0.49021971338042425,-0.3563357900200753,-0.606098591451516,2.176976883214636,-0.5089707714911732,0.533068704170098,0.1356499726060039
1769,Kenya,1982,1.8792414418107497,-0.14313337145847338,-0.4834350903720731,-0.35602648219346095,-0.6075024672849877,2.176976883214636,-0.488278943106628,0.48821281839722613,0.11875103982642268
1770,Kenya,1983,1.8613572622571493,-0.1262999781245649,-0.4772158526144179,-0.3557171743668466,-0.6089063431184594,2.176976883214636,-0.45724120052981093,0.44186173643192533,-0.3713180107814322
1771,Kenya,1984,1.8255889031499477,-0.106661019235005,-0.4698658443553709,-0.355253212626925,-0.6100428140312698,2.176976883214636,-0.44689528633753833,0.4104626163909149,-0.2868233468835262
1772,Kenya,1985,1.7719363644891455,-0.08421649478979369,-0.4630812213470197,-0.3543252891470819,-0.6097754091106086,2.1240096532297983,-0.43654937214526573,0.38653947731205,0.24338066907583414
1773,Kenya,1986,1.7093417360515424,-0.06457753590023378,-0.45573121308797265,-0.3524694421873956,-0.6079035746659796,2.1240096532297983,-0.43654937214526573,0.37457790777261757,0.8538546157382051
1774,Kenya,1987,1.6556891973907402,-0.044938577010673886,-0.4483812048289256,-0.35076824914101656,-0.6065665500626732,2.0710424232449607,-0.45724120052981093,0.37457790777261757,0.5898087910572487
1775,Kenya,1988,1.5930945689531375,-0.022494052565462573,-0.44103119656987844,-0.3489124021813303,-0.6050958229990362,2.018075193260123,-0.45724120052981093,0.38354908492719186,0.648955055785783
1776,Kenya,1989,1.5215578507387342,-0.0028550936759026745,-0.4331158030601355,-0.3475205169615656,-0.6043604594672176,1.9651079632752853,-0.5089707714911732,0.4029866354287696,0.3321000661686354
1777,Kenya,1990,1.450021132524331,0.01958943076930864,-0.42576579480108845,-0.3461286317418009,-0.6038925008560604,1.8591735033056098,-0.5607003424525354,0.42990016689249266,0.22859410289370052
1778,Kenya,1991,1.3874265040867284,0.042033955214519955,-0.4178504012913454,-0.3456646700018794,-0.6050289717688708,1.7532390433359346,-0.6331217417984422,0.45830889454864493,-0.3628685443916416
1779,Kenya,1992,1.3158897858723253,0.06447847965973126,-0.40993500778160236,-0.34597397782849376,-0.6074356160548223,1.6473045833662592,-0.7158890553366223,0.48821281839722613,-0.8282229058093591
1780,Kenya,1993,1.2532951574347226,0.08692300410494258,-0.4020196142718594,-0.34581932391518655,-0.60904004557879,1.541370123396584,-0.8090022830670741,0.5181167422458074,-0.584667037123645
1781,Kenya,1994,1.1817584392203195,0.10656196299450248,-0.39466960601281237,-0.34489140043534344,-0.609240599269286,1.430138940428425,-0.9124614249897987,0.533068704170098,-0.10515981950302827
1782,Kenya,1995,1.1102217210059162,0.1290064874397138,-0.3867542125030693,-0.34334486130227154,-0.6085052357374675,1.3083143114632978,-0.9848828243357062,0.5480206660943886,0.27084143484265355
1783,Kenya,1996,1.0476270925683138,0.1514510118849251,-0.3782734337426304,-0.34195297608250685,-0.6078367234358143,1.223566743487558,-1.0676501378738854,0.5629726280186792,0.2138075367115669
1784,Kenya,1997,0.9850324641307107,0.17670110188578783,-0.3703580402328874,-0.3417983221691997,-0.6091737480391207,1.1494126215087848,-1.1297256230275203,0.5480206660943886,-0.6036783365006738
1785,Kenya,1998,0.9492641050235091,0.19914562633099914,-0.3624426467231444,-0.340406436949435,-0.6089063431184594,1.0752584995300125,-1.1918011081811553,0.533068704170098,0.0490429421106502
1786,Kenya,1999,0.9224378356931081,0.22159015077621047,-0.35396186796270546,-0.33963316738289906,-0.6091737480391207,0.9958076545527561,-1.1918011081811553,0.5031647803215168,-0.2171152491677537
1787,Kenya,2000,0.9134957459163079,0.2468402407770732,-0.34548108920226656,-0.3393238595562847,-0.6103770701820964,0.9110600865770153,-1.202147022373427,0.47326085647293553,-0.5555163780788673
1788,Kenya,2001,0.9045536561395073,0.2692847652222845,-0.3370003104418276,-0.3377773204232128,-0.6098422603407739,0.8580928565921777,-1.17110927979661,0.42092898973791837,0.2835156344273394
1789,Kenya,2002,0.8956115663627071,0.2945348552231472,-0.32795414643069276,-0.33762266650990563,-0.6110455824837496,0.7945321806103731,-1.1504174514120649,0.36560673061804305,-0.5398848652577547
1790,Kenya,2003,0.8956115663627071,0.31978494522400996,-0.31890798241955787,-0.3363854352034481,-0.6109787312535844,0.7362682276270511,-1.1193797088352477,0.3057988829208806,-0.04601355477449401
1791,Kenya,2004,0.9045536561395073,0.3478406007805241,-0.30986181840842303,-0.3340656265038403,-0.6097085578804432,0.6833009976422135,-1.0573042236816128,0.241505446646431,0.41659473006654135
1792,Kenya,2005,0.9134957459163079,0.37309069078138685,-0.30025026914659225,-0.33143650997761814,-0.6079704258961449,0.6409272136543436,-0.9745369101434336,0.17422161798712324,0.5876964244598011
1793,Kenya,2006,0.9224378356931081,0.4039519118935524,-0.29007333463406554,-0.3283434317114744,-0.60589803776102,0.6250370446588924,-0.8607318540284364,0.10843298552024447,0.6764158215526025
1794,Kenya,2007,0.9224378356931081,0.4320075674500665,-0.27989640012153877,-0.32478639170540907,-0.6034913934750685,0.603850152664957,-0.7469267979134393,0.04862513782308201,0.8158320169841474
1795,Kenya,2008,0.9224378356931081,0.46006322300658065,-0.2691540803583162,-0.32463173779210186,-0.6050958229990362,0.5932567066679894,-0.6434676559907148,-0.02164908322108371,-0.3375201452222698
1796,Kenya,2009,0.9134957459163079,0.4909244441187462,-0.25841176059509346,-0.32277589083241565,-0.6047615668482096,0.5826632606710224,-0.5296625998757176,-0.07099055757124291,-0.08403615352855175
1797,Kenya,2010,0.9045536561395073,0.5245912307865632,-0.2471040555811749,-0.31798161951989284,-0.6014190053399435,0.5720698146740547,-0.41585754376072126,-0.10687526618954026,0.5560109254980863
1798,Lesotho,1980,0.7793643992643017,-0.6001600004740888,-0.41389270453647387,-0.3787095716582261,-0.6286943072473942,1.1600060675057524,-0.8400400256438912,0.8321079426559103,-1.2416130489298642
1799,Lesotho,1981,0.7257118606034993,-0.5993183308073933,-0.4076734667788187,-0.37870183896256077,-0.6293628195490474,1.1864896824981714,-0.8193481972593467,0.7423961711101666,-0.45454525472086965
1800,Lesotho,1982,0.6720593219426974,-0.5981961045851327,-0.40145422902116346,-0.3786508031711694,-0.6286274560172288,1.2076765744921067,-0.7986563688748015,0.6676363614887135,0.09762737385194616
1801,Lesotho,1983,0.5826384241746934,-0.5973544349184373,-0.39523499126350825,-0.3786276050841733,-0.6288280097077248,1.2182700204890744,-0.7779645404902571,0.5928765518672604,-0.3079470128580027
1802,Lesotho,1984,0.4574491672994877,-0.5965127652517419,-0.389581138756549,-0.3785611039014512,-0.627624687564749,1.223566743487558,-0.7572727121057119,0.533068704170098,0.31308876679160663
1803,Lesotho,1985,0.30543364109388116,-0.5956710955850465,-0.38392728624958966,-0.37852708004052366,-0.627424133874253,1.2076765744921067,-0.7365808837211667,0.48821281839722613,0.059604775097888515
1804,Lesotho,1986,0.12659184555787334,-0.5948294259183511,-0.3788388189933263,-0.37846521847520076,-0.6263545141916079,1.197083128495139,-0.7055431411443497,0.4388713440470672,0.41659473006654135
1805,Lesotho,1987,-0.025423680647733447,-0.5939877562516557,-0.3743157369877589,-0.37845439270126924,-0.6267556215725999,1.181192959499688,-0.6951972269520771,0.39999624304391146,-0.6000873132850127
1806,Lesotho,1988,-0.09696039886213645,-0.5934266431405254,-0.36922726973149556,-0.3783353091880227,-0.6240147211358217,1.1600060675057524,-0.6745053985675326,0.36859712300290126,1.2509795360583635
1807,Lesotho,1989,-0.06119203975493504,-0.5925849734738299,-0.36470418772592805,-0.3782502495357038,-0.6223434403816888,1.138819175511818,-0.66415948437526,0.34467398392403636,0.5644603918878769
1808,Lesotho,1990,0.03717094778986935,-0.5920238603626996,-0.3596157204696648,-0.3781574571877195,-0.6204716059370597,1.112335560519399,-0.66415948437526,0.32822682580731655,0.6383932227985448
1809,Lesotho,1991,0.15341811488827434,-0.5911821906960042,-0.35396186796270546,-0.3780337340570737,-0.6181986641114389,1.0434781615391095,-0.66415948437526,0.31925564865274225,-0.1283958520749524
1810,Lesotho,1992,0.23389692287947794,-0.5900599644737436,-0.34774263020505025,-0.37791001092642795,-0.615925722285818,0.9746207625588207,-0.7055431411443497,0.32075084484517125,0.9108885138692917
1811,Lesotho,1993,0.22495483310267755,-0.5892182948070482,-0.34152339244739505,-0.3778326839697744,-0.6151235075238342,0.9057633635785318,-0.7469267979134393,0.337198002961891,0.06382950829278382
1812,Lesotho,1994,0.12659184555787334,-0.5883766251403528,-0.3353041546897398,-0.3777244262304593,-0.6131179706188745,0.8422026875967266,-0.8503859398361638,0.36560673061804305,0.41870709666398914
1813,Lesotho,1995,-0.043307860201334245,-0.5875349554736574,-0.33021568743347646,-0.37764709927380574,-0.6122489046267254,0.7786420116149212,-0.9434991675666158,0.40597702781362777,-0.23401418194733492
1814,Lesotho,1996,-0.23109174551414244,-0.586693285806962,-0.32512722017721307,-0.37752337614316,-0.6100428140312698,0.76275184261947,-1.0676501378738854,0.45232810977892857,0.5813593246674581
1815,Lesotho,1997,-0.383107271719749,-0.5861321726958317,-0.32116952342234156,-0.3774460491865064,-0.6087726406581287,0.7468616736240189,-1.2228388507579722,0.5031647803215168,0.09973974044939386
1816,Lesotho,1998,-0.517238618371755,-0.5855710595847013,-0.3172118266674701,-0.37739965301251427,-0.6085052357374675,0.7256747816300835,-1.4504489629879664,0.5480206660943886,-0.2171152491677537
1817,Lesotho,1999,-0.6066595161397588,-0.5850099464735711,-0.3132541299125986,-0.37739965301251427,-0.6088394918882941,0.6991911666376647,-1.647021332641143,0.5779245899429698,-0.03122698859236049
1818,Lesotho,2000,-0.6629946817336013,-0.5844488333624408,-0.30986181840842303,-0.3772913952731992,-0.6072350623643265,0.6568173826497947,-1.8642855306788646,0.6078285137915511,0.42504419645633196
1819,Lesotho,2001,-0.7148588024390435,-0.5838877202513105,-0.30703489215494334,-0.37721406831654564,-0.605697484070524,0.6303337676573758,-1.9987824151784062,0.6377324376401323,0.2328188360885959
1820,Lesotho,2002,-0.7640402962114456,-0.5836071636957454,-0.30364258065076777,-0.37718313753388416,-0.6057643353006894,0.5826632606710224,-2.153971128062493,0.6526843995644229,-0.5483343316475453
1821,Lesotho,2003,-0.7980202373632873,-0.5830460505846151,-0.30081565439728813,-0.37707487979456916,-0.6035582447052338,0.5243993076877005,-2.2884680125620345,0.6825883234130041,0.32998769957118784
1822,Lesotho,2004,-0.8105391630508078,-0.58276549402905,-0.2979887281438085,-0.377028483620577,-0.6029565836337459,0.4661353547043794,-2.3815812402924874,0.6825883234130041,-0.17698028381624836
1823,Lesotho,2005,-0.8078565361177678,-0.5822043809179197,-0.29516180189032887,-0.37692022588126195,-0.6013521541097783,0.402574678722574,-2.4333108112538495,0.6825883234130041,-0.09037325332089466
1824,Lesotho,2006,-0.8007028642963274,-0.5816432678067894,-0.29233487563684923,-0.3767965027506162,-0.599212914744488,0.31782711074683406,-2.4436567254461212,0.6676363614887135,0.24971776886817695
1825,Lesotho,2007,-0.7837128937204065,-0.5813627112512243,-0.28894256413267366,-0.37665731422863974,-0.5965388655378752,0.23837626576957757,-2.4022730686770317,0.6377324376401323,0.33843716596097845
1826,Lesotho,2008,-0.744367698702485,-0.580801598140094,-0.28555025262849804,-0.3764407987500097,-0.592527791727956,0.16422214379080452,-2.329851669331125,0.6078285137915511,0.4778533613925232
1827,Lesotho,2009,-0.679090443331842,-0.5802404850289637,-0.2821579411243225,-0.3763634717933561,-0.5918592794263028,0.09536474481051571,-2.216046613216128,0.5031647803215168,-0.05657538776173232
1828,Lesotho,2010,-0.5977174263629584,-0.5796793719178335,-0.278200244369451,-0.376146956314726,-0.5878482056163836,0.021210622831742677,-2.102241557101131,0.4538233059713578,0.5243254265363717
1829,Madagascar,1980,1.0297429130147129,-0.392267592800319,-0.5733313452327258,-0.37146094274151825,-0.624482679746979,1.4248422174299409,-1.2331847649502448,1.5498021150218597,-0.5141139927688934
1830,Madagascar,1981,1.038685002791513,-0.38525367891119044,-0.571069804229942,-0.37228060848204636,-0.6296302244697086,1.4248422174299409,-1.2435306791425176,1.5946580007947315,-2.519594840385693
1831,Madagascar,1982,1.0476270925683138,-0.3779592084664968,-0.5682428779764624,-0.3724043316126921,-0.6313015052238417,1.382468433442071,-1.2952602501038797,1.6395138865676036,-1.1021968534983193
1832,Madagascar,1983,1.038685002791513,-0.3703841814662379,-0.5659813369736787,-0.3723424700473692,-0.6319700175254949,1.3242044804587498,-1.3056061642961516,1.6694178104161848,-0.553192774821675
1833,Madagascar,1984,1.0297429130147129,-0.362528597910414,-0.5631544107201991,-0.37221874691672346,-0.6323711249064867,1.2659405274754278,-1.3159520784884242,1.6694178104161848,-1.4887599408312393
1834,Madagascar,1985,1.011858733461112,-0.35355078813232943,-0.5603274844667194,-0.37212595456873915,-0.6329059347478093,1.2182700204890744,-1.3056061642961516,1.6694178104161848,-0.22767708215499202
1835,Madagascar,1986,0.9939745539075113,-0.3451340914653752,-0.5575005582132398,-0.371971300655432,-0.6332401908986359,1.181192959499688,-1.3262979926806968,1.6245619246433127,-0.5407298118967337
1836,Madagascar,1987,0.9850324641307107,-0.33952296035407237,-0.5546736319597602,-0.3718785083074477,-0.6337750007399584,1.1705995135027203,-1.3159520784884242,1.579706038870441,-0.2107781493754108
1837,Madagascar,1988,0.9850324641307107,-0.32830069813146673,-0.5518467057062805,-0.3716155966548254,-0.6335744470494625,1.1653027905042368,-1.264222507527062,1.504946229248988,-0.3311830454299268
1838,Madagascar,1989,1.011858733461112,-0.31988400146451246,-0.5484543942021048,-0.3712753580455496,-0.6332401908986359,1.1494126215087848,-1.2124929365656996,1.430186419627535,0.19479623733453807
1839,Madagascar,1990,1.0476270925683138,-0.31146730479755824,-0.5456274679486253,-0.3710124463929274,-0.6331733396684706,1.1176322835178825,-1.1607633656043375,1.3554266100060819,0.16733547156771864
1840,Madagascar,1991,1.0744533618987147,-0.30305060813060397,-0.5422351564444498,-0.37156920048083325,-0.6361147937957446,1.1335224525133336,-1.140071537219793,1.2806668003846287,-1.9767166248416468
1841,Madagascar,1992,1.1102217210059162,-0.29182834590799833,-0.5388428449402741,-0.371476408132849,-0.6366496036370672,1.112335560519399,-1.1090337946429751,1.2059069907631756,-0.38821694356101344
1842,Madagascar,1993,1.145990080113118,-0.2806060836853927,-0.5348851481854027,-0.37129082343688036,-0.6369170085577285,1.0752584995300125,-1.1090337946429751,1.1460991430660132,-0.19387921659582957
1843,Madagascar,1994,1.1817584392203195,-0.269383821462787,-0.5309274514305311,-0.37130628882821104,-0.6377860745498777,1.0487748845375937,-1.0676501378738854,1.0862912953688508,-0.635786308781878
1844,Madagascar,1995,1.217526798327521,-0.25816155924018136,-0.5269697546756597,-0.3711516349149039,-0.6381871819308695,1.0487748845375937,-1.026266481104796,1.0115314857473976,-0.27203678070139264
1845,Madagascar,1996,1.2532951574347226,-0.24693929701757572,-0.5230120579207881,-0.37096605021893525,-0.6384545868515309,1.0699617765315284,-0.995228738527978,0.9367716761259446,-0.1875421168034866
1846,Madagascar,1997,1.2801214267651237,-0.23571703479497005,-0.5184889759152207,-0.37064127700099014,-0.6383208843912003,1.1070388375209148,-0.964190995951161,0.8470599045802009,0.15466127198303273
1847,Madagascar,1998,1.2890635165419242,-0.221689207016713,-0.5139658939096533,-0.3702701076090529,-0.6381203307007043,1.1494126215087848,-0.9331532533743438,0.7573481330344572,0.19479623733453807
1848,Madagascar,1999,1.2801214267651237,-0.2076613792384559,-0.5094428119040859,-0.3698370766517928,-0.6377192233197123,1.1758962365012036,-0.8917695966052535,0.6676363614887135,0.3616731985329025
1849,Madagascar,2000,1.2532951574347226,-0.19363355146019884,-0.5049197298985184,-0.3693576495205405,-0.6373181159387205,1.1758962365012036,-0.8607318540284364,0.5779245899429698,0.3743473981175885
1850,Madagascar,2001,1.2264688881043213,-0.17960572368194178,-0.5003966478929509,-0.36872356847598103,-0.6365159011767366,1.181192959499688,-0.8090022830670741,0.48821281839722613,0.6193819234215158
1851,Madagascar,2002,1.1907005289971198,-0.16557789590368469,-0.49530818063668763,-0.37013091908707646,-0.6410617848279784,1.1653027905042368,-0.7986563688748015,0.4029866354287696,-3.3434178133902765
1852,Madagascar,2003,1.1638742596667186,-0.15155006812542762,-0.49021971338042425,-0.3691875302159026,-0.6393905040738453,1.1282257295148501,-0.7779645404902571,0.32673162961488755,1.411519397464385
1853,Madagascar,2004,1.1370479903363178,-0.13752224034717056,-0.4851312461241609,-0.368615310736666,-0.6387888430023575,1.080555222528496,-0.7469267979134393,0.25645740857072163,0.4546173288205992
1854,Madagascar,2005,1.101279631229116,-0.12349441256891348,-0.48004277886789753,-0.3681049528227523,-0.6383877356213655,1.0275879925436584,-0.6951972269520771,0.18917357991141387,0.304639300401816
1855,Madagascar,2006,1.0744533618987147,-0.106661019235005,-0.47438892636093827,-0.367517267952185,-0.6378529257800429,0.979917485557305,-0.66415948437526,0.12637533982939325,0.4546173288205992
1856,Madagascar,2007,1.0476270925683138,-0.09263319145674793,-0.4693004591046749,-0.36674399838564903,-0.6369170085577285,0.9322469785709507,-0.6434676559907148,0.06507229593980181,0.7165507869041077
1857,Madagascar,2008,1.0208008232379122,-0.07579979812283945,-0.4636466065977156,-0.3658160749058059,-0.6357136864147528,0.879279748586113,-0.6227758276061703,0.006759644435068331,0.9066637806743963
1858,Madagascar,2009,0.9850324641307107,-0.058966404788930955,-0.4579927540907563,-0.36637282899371176,-0.6377860745498777,0.8157190726043076,-0.6227758276061703,-0.05155300706966494,-1.473973374649106
1859,Madagascar,2010,0.9582061948003097,-0.042133011455022476,-0.452338901583797,-0.36634189821105034,-0.6384545868515309,0.7521583966225023,-0.6227758276061703,-0.10687526618954026,-0.5096780229142533
1860,Malawi,1980,1.0655112721219144,-0.46409007102499517,-0.28837717888197767,-0.3759613716187574,-0.6388556942325228,1.4089520484344897,-1.8022100455252297,2.731007107040818,-0.4929903267944169
1861,Malawi,1981,0.8151327583715033,-0.4593206095803878,-0.27876562962014695,-0.37616242170605674,-0.6409280823676478,1.4619192784193273,-1.7711723029484119,2.611391411646493,-2.942068159875223
1862,Malawi,1982,0.6541751423890965,-0.4551122612469106,-0.2691540803583162,-0.3760696293580724,-0.6409280823676478,1.4831061704132626,-1.7504804745638676,2.5515835639493307,-0.3565314445992987
1863,Malawi,1983,0.8687852970323057,-0.4500622432467381,-0.25841176059509346,-0.37593044083609595,-0.6407275286771518,1.4884028934117461,-1.7297886461793224,2.53663160202504,0.22859410289370052
1864,Malawi,1984,1.557326209845936,-0.4433288859131747,-0.24484251457839123,-0.37572939074879663,-0.6402595700659945,1.4884028934117461,-1.7194427319870498,2.581487487797912,0.16733547156771864
1865,Malawi,1985,2.4604772773027754,-0.4346316326906553,-0.22561941605472963,-0.375543806052828,-0.6402595700659945,1.4884028934117461,-1.7297886461793224,2.626343373570784,0.33421243276608303
1866,Malawi,1986,3.4619913323044194,-0.4228482573569194,-0.20074246502410875,-0.375543806052828,-0.6417302971296316,1.4672160014178108,-1.7608263887561402,2.656247297419365,-0.23190181534988732
1867,Malawi,1987,4.087937616680447,-0.40910098613422746,-0.1713424319879205,-0.3754819444875051,-0.6427999168122767,1.4195454944314574,-1.7815182171406845,2.656247297419365,-0.8698365277790778
1868,Malawi,1988,3.980632539358842,-0.39451204524484007,-0.14024624319964443,-0.37534275596552863,-0.6435352803440952,1.3665782644466198,-1.8022100455252297,2.611391411646493,0.034256375928516686
1869,Malawi,1989,3.077481471902003,-0.38188700024440875,-0.1125423659155439,-0.3752808944002058,-0.6443374951060791,1.2871274194693632,-1.8435937022943194,2.53663160202504,0.19690860393198567
1870,Malawi,1990,1.7719363644891455,-0.3720675207996288,-0.09275388214118639,-0.3750179827475836,-0.6439363877250871,1.1705995135027203,-1.8746314448711365,2.431967868555006,0.3468866323507689
1871,Malawi,1991,0.3680282695314837,-0.36645638968832595,-0.08144617712726782,-0.37460041718165416,-0.6425325118916154,1.2447536354814932,-1.9056691874479543,2.312352173160681,0.986933711377407
1872,Malawi,1992,-0.7193298473274438,-0.36393138068823966,-0.07579232462030853,-0.3749870519649221,-0.6444711975664097,1.281830696470879,-1.9573987584093167,2.1777845158420654,-2.333706579810299
1873,Malawi,1993,-1.2969888469087492,-0.36308971102154425,-0.07579232462030853,-0.37450762483366984,-0.64246566066145,1.3030175884648143,-2.0194742435629514,2.0581688204477406,1.6206436906117023
