index,country,Date,population_growth_annual_percent,population_total,population_density_per_square_km,total_gdp_us_inflation_adjusted,gdppercapita_us_inflation_adjusted,children_and_elderly_per_100_adults,life_expectancy_years,child_mortality_0_5_year_olds_dying_per_1000_born,gdp_total_yearly_growth
867,"Congo, Rep.",2010,1.217526798327521,-0.5137485813600251,-0.5857698207480362,-0.3612847152459052,-0.4828917742568311,0.6515206596513112,-0.6641594843752614,-0.08145693091824649,1.1791590717451435
898,Costa Rica,2010,-0.40993354105015023,-0.5092596764709828,-0.15494625971773854,-0.3221572751791868,-0.11788405755418367,-1.3135635727861663,1.4050233540792298,-0.8843772862526524,0.9425740128310064
929,Cote d'Ivoire,2010,0.5289858855138909,-0.06457753590023368,-0.29516180189032887,-0.34133436042927806,-0.5845056441081176,0.8210157956027919,-1.0883419662584322,0.6227804757158415,-0.027002255397465185
960,Cuba,2010,-1.4221781037839547,-0.31988400146451235,-0.05883076709943067,-0.2804007185862462,-0.28634915757079016,-1.525432492725517,1.1981050702337808,-0.945680330142244,-0.15585661784177185
991,Cyprus,2010,-0.36522309216614823,-0.6057711315853915,0.02032316799799935,-0.34025178303612774,1.3929537441820494,-1.6101800607012573,1.3532937831178675,-0.9830602349529706,-0.6596328153004646
1022,Denmark,2010,-1.1396080668370623,-0.4812040209144687,0.08251554557455151,0.11814241600637582,3.2113072046787545,-1.0010569158756242,1.3119101263487771,-0.9755842539908253,-0.3206212124426886
1053,Dominican Republic,2010,-0.35628100238934785,-0.35916191924363217,0.5009006310895388,-0.2963300716568865,-0.3017249405088138,-0.6302863059817605,0.8049603309274264,-0.5225398076848196,0.8707535485177863
1084,Ecuador,2010,-0.07013412953173544,-0.21888364146106146,-0.31834259716886193,-0.27220406118096524,-0.3545374123394166,-0.7203305969559847,1.0222245289651488,-0.6615930535807223,0.013132709954040162
1115,Egypt,2010,0.22495483310267755,1.722567723049717,-0.18038859599905535,-0.04115111470002724,-0.4922509464799759,-0.7150338739575008,0.38077784904425643,-0.6017852058835598,0.3004145672069206
1146,El Salvador,2010,-1.138713857859382,-0.46409007102499505,1.0267089142367525,-0.35138686479424525,-0.46617896671550113,-0.5826157989954066,0.7532307599660641,-0.7498096289340369,-0.34385724501461273
1177,Fiji,2010,-0.7023398767515231,-0.6127850454745201,-0.39184267975933273,-0.37498705196492205,-0.4220571548063899,-1.1016946528468157,-0.1572096889539114,-0.6765450155050129,-0.5823434338664525
1208,Finland,2010,-1.1279833501272216,-0.48625403891464125,-0.5580659434639357,0.0036985201590571145,2.4224626887279777,-1.1228815448407505,1.3636396973101395,-0.9920314121075449,0.03848110912341199
1239,France,2010,-1.0948976179530603,1.1305933908072687,-0.007946094536797085,3.703020126466981,2.048095799802186,-0.8951224559059489,1.5084824960019543,-0.974089057798396,-0.2952728132733168
1270,Gabon,2010,1.4231948631939302,-0.590901634140439,-0.6221240923677844,-0.35757302132653274,-0.08111588096325764,0.2277828197726099,-0.4055116295684501,-0.08444732330310455,4.641327924961843
1301,Gambia,2010,1.2890635165419242,-0.5894988513626133,0.2860542358250858,-0.3783708795880833,-0.6284937535568982,1.2553470814784602,-0.1365178605693662,0.16375524464011956,0.7186631535015555
1332,Germany,2010,-1.6734508265120456,1.6327896252688718,0.6535546487774395,4.909320650263043,2.12831727600057,-1.0646175918574294,1.3739856115024114,-0.974089057798396,0.19268387073709048
1363,Ghana,2010,0.7078276810498985,0.0504506518814743,-0.047523062085512095,-0.33004462475785334,-0.5784890333932388,0.127145082801418,-0.47793302891435685,0.08002425786409222,0.7376744528785844
1394,Greece,2010,-1.4212838948062745,-0.317078435908861,-0.1560770302191304,0.08257201594572271,1.1322339465373013,-1.1228815448407505,1.4050233540792298,-0.9785746463756833,-1.7042213337708998
1425,Grenada,2010,-1.2102505760737854,-0.6339670654196882,1.0832474393063454,-0.3786508031711693,-0.17337057859139932,-0.985166746880173,0.4635451625824357,-0.8185886537857737,-0.7350675388619176
1456,Guatemala,2010,0.4037966286386853,-0.2273003381280157,0.11643866061630723,-0.3159711186468993,-0.4768751635419523,0.28075004975744755,0.4635451625824357,-0.507587845760529,-0.037564088384703404
1487,Guinea-Bissau,2010,0.6988855912730983,-0.5931460865849602,-0.34548108920226656,-0.37852708004052354,-0.629496522009378,0.4608386317058952,-1.1607633656043388,0.6676363614887133,0.07227897468257442
1518,Guyana,2010,-1.432908611516115,-0.6159553345524061,-0.6367110318357394,-0.3763325410106946,-0.4628364052072351,-0.5402420150075363,-0.1365178605693662,-0.4746935295270896,0.23915593588093872
1549,Honduras,2010,0.22495483310267755,-0.40713709024527134,-0.24427712932769527,-0.3554078665402321,-0.5370412706907404,-0.23832880409396145,0.4945829051592528,-0.6870113888520164,0.11452630663152738
1580,Indonesia,2010,-0.35628100238934785,6.180611390979815,0.09947710309542937,0.7877938606264974,-0.4581568190956627,-1.1016946528468157,0.3187023638906223,-0.5389869658015393,0.5665727584853245
1611,Iran,2010,-0.472528169487753,1.4560389952628328,-0.39919268801837976,0.3733213729632351,-0.22952561193026816,-1.7108177976724488,0.7946144167351545,-0.7483144327416079,0.4947522941721044
1642,Ireland,2010,-1.049292960091378,-0.5070152240264617,-0.278200244369451,-0.036511497300811616,2.589590764141278,-1.329453741781618,1.4050233540792298,-0.974089057798396,-0.6481225297109723
1673,Italy,2010,-1.2612204878015474,1.038009727470772,0.48959292607562016,2.9142851686003244,1.7272098950086496,-1.022243807869559,1.5395202385787714,-0.9770794501832543,-0.2952728132733168
1704,Jamaica,2010,-1.1190412603504212,-0.5577959605837522,0.8118625189722996,-0.35942886828621895,-0.35320038773611023,-0.889825732907465,0.8153062451196997,-0.7662567870507566,-0.9712301244565649
1735,Japan,2010,-1.520541091328759,2.982266657537202,1.3376708021195132,8.435429873666916,2.3088155974469338,-0.7997814419332412,1.6533252946937678,-0.9890410197226867,0.31942586658394945
1766,Jordan,2010,3.077481471902003,-0.43547330235735066,-0.20074246502410875,-0.3390145517296702,-0.42005161790143025,-0.21714191210002684,0.9291113012346961,-0.7214009012778847,-0.07558668713876114
1797,Kenya,2010,0.9045536561395073,0.5245912307865633,-0.2471040555811749,-0.31798161951989273,-0.6014190053399435,0.5720698146740547,-0.4158575437607227,-0.10687526618954046,0.5560109254980863
1828,Lesotho,2010,-0.5977174263629584,-0.5796793719178334,-0.278200244369451,-0.37614695631472594,-0.5878482056163836,0.021210622831742677,-2.102241557101132,0.45382330597135756,0.5243254265363717
1859,Madagascar,2010,0.9582061948003097,-0.042133011455022365,-0.452338901583797,-0.36634189821105023,-0.6384545868515309,0.7521583966225023,-0.6227758276061718,-0.10687526618954046,-0.5096780229142533
1890,Malawi,2010,1.1728163494435189,-0.2104669447941072,0.2521311207833301,-0.36907927247658745,-0.6353794302639262,1.3612815414481354,-1.4194112204111502,0.3162652562678839,0.7503486524632701
1921,Malaysia,2010,0.09082348645067174,0.1514510118849252,-0.17416935824140015,0.014524294090560235,-0.05972348731035523,-1.2976734037907152,0.7946144167351545,-0.9187667986785208,0.8094949171918044
1952,Mali,2010,1.2890635165419242,-0.21327251034975864,-0.5880313617508199,-0.36329521611889865,-0.6187334739527615,1.4460291094238762,-0.7572727121057133,1.0115314857473974,0.5686851250827724
1983,Malta,2010,-1.0975802448861005,-0.6252417565416123,6.6918691262099586,-0.36632643281971955,0.7444968115784449,-1.27648651179678,1.3946774398869566,-0.9352139567952406,-0.02488988880001758
2014,Mauritania,2010,1.056569182345114,-0.5356319926941061,-0.6383506490627576,-0.3731312050052358,-0.585842668711424,0.3760910637301552,0.1428218226219903,0.4194337935454892,0.40814526367675075
2045,Mauritius,2010,-1.3238151162391503,-0.6018433398074795,2.8189801589428463,-0.36437779351204896,-0.13125430358724768,-1.5836964457088385,0.6808093606201582,-0.8126078690160575,0.23915593588093872
2076,Mexico,2010,-0.14167084774613845,2.645598790859032,-0.31664644141677417,1.2594882962134188,-0.06306604881862124,-0.847451948919595,0.8980735586578791,-0.7782183565901891,0.40180816388440793
2107,Morocco,2010,-0.3741651819429486,0.27209033077793604,-0.2476694408318709,-0.23570573764046904,-0.4768751635419523,-1.0646175918574294,0.69115527481243,-0.5359965734166812,0.09340264065705085
2138,Mozambique,2010,1.0744533618987147,0.04203395521452006,-0.4840004756227691,-0.3640684856854346,-0.6380534794705389,1.313611034461782,-1.274568421719336,0.4732608564729353,0.908776147271844
2169,Myanmar,2010,-0.9008542697964916,0.7714809996838877,-0.22392326030264187,-0.3032894977557099,-0.6000151295064718,-0.9798700238816892,-0.0020209760698246255,-0.07398094995610108,0.19479623733453807
2200,Namibia,2010,-0.03436577042453384,-0.5760321366954865,-0.6432129622187426,-0.36236729263905554,-0.319106260351797,-0.04764677614854614,-0.8503859398361653,-0.1995774301201423,0.9552482124156924
2231,Nepal,2010,-0.5977174263629584,0.12058979077275965,0.41043899097819014,-0.35509855871361773,-0.6264882166519385,0.04769423782416151,0.15316773681426216,-0.33414508743875787,0.3574484653380073
2262,Netherlands,2010,-1.0779076473771394,-0.168383461459336,2.140517858107732,0.9130635304053191,2.69655273240579,-1.2076291128164909,1.436061096656047,-0.969603469221109,-0.3565314445992987
2293,Nicaragua,2010,-0.4188756308269506,-0.475873446358731,-0.3884503682551571,-0.3662955020370581,-0.5637817627568684,-0.6249895829832767,1.0946459283110563,-0.6690690345428676,0.14198707239834682
2324,Niger,2010,1.852415172480349,-0.17680015812629024,-0.5846390502466444,-0.37099698100159656,-0.6427999168122767,2.018075193260123,-0.8296941114516209,0.8022040188073288,1.705138354509608
2355,Nigeria,2010,0.8509011174787049,3.8239363242326267,0.32563120337380086,0.1908297552607539,-0.5103007786246123,0.8263125186012754,-0.6538135701829888,0.9068677522773632,0.9953831777671976
2386,Norway,2010,-0.4188756308269506,-0.49972075358176804,-0.5823775092438607,0.28362210324506637,5.203473863605292,-1.1016946528468157,1.4670988392328639,-0.9890410197226867,-0.6820471372659817
