index,country,Date,population_growth_annual_percent.,population_total.,population_density_per_square_km.,total_gdp_us_inflation_adjusted.,gdppercapita_us_inflation_adjusted.,children_and_elderly_per_100_adults.,life_expectancy_years.,child_mortality_0_5_year_olds_dying_per_1000_born.,gdp_total_yearly_growth.
1349,Ghana,1996,0.6989899882549742,-0.15437869076294355,-0.2313078153194528,-0.3559249871165512,-0.6057210997364997,0.6145353820067727,-0.757385830742846,0.6228735043929926,0.31102285271517266
1350,Ghana,1997,0.6363860096599606,-0.1431547521997172,-0.22056389090766443,-0.35484224801193637,-0.6046513202779655,0.5774527825811779,-0.7987756692517222,0.5929651136052799,0.2265155673123942
1351,Ghana,1998,0.6095557331192404,-0.13193081363649087,-0.20981996649587611,-0.35360483189237657,-0.603314095954798,0.529775154748271,-0.7677332903700652,0.5481025274237109,0.330036991930798
1352,Ghana,1999,0.6274425841463871,-0.11790089043245792,-0.19907604208408775,-0.3525220927877617,-0.6021105940639472,0.47680001271170724,-0.7780807499972845,0.5032399412421419,0.27510725641899175
1353,Ghana,2000,0.6721597117142541,-0.10667695186923158,-0.1877666479664158,-0.3514393536831469,-0.6013751206862049,0.42912238487879956,-0.7780807499972845,0.45837735506057287,0.22862824944746363
1354,Ghana,2001,0.7168768392821209,-0.09264702866519865,-0.17532631443697663,-0.35035661457853207,-0.6004390636599877,0.3973372996568616,-0.7884282096245029,0.41351476887900385,0.29834675990475595
1355,Ghana,2002,0.7526505413364144,-0.07861710546116572,-0.16288598090753753,-0.34911919845897227,-0.5993024229852952,0.3708497286385797,-0.7780807499972845,0.3686521826974349,0.35116381328149254
1356,Ghana,2003,0.7794808178771343,-0.0645871822571328,-0.14988017767221473,-0.3474177512945775,-0.5972965865005438,0.3496596718239539,-0.757385830742846,0.3297712746734085,0.44200914508947947
1357,Ghana,2004,0.7973676689042811,-0.04775127441229327,-0.13687437443689202,-0.34556162711523786,-0.5952907500157923,0.31787458660201595,-0.7159959922339699,0.2938812057281532,0.4694740128453825
1358,Ghana,2005,0.7973676689042811,-0.03372135120826034,-0.12273763178980207,-0.34355082592095315,-0.593284913531041,0.2860895013800772,-0.6953010729795316,0.26247739540105497,0.649051994326287
1359,Ghana,2006,0.8063110944178546,-0.016885443363420828,-0.10860088914271213,-0.34123067069677854,-0.5906104648847058,0.26489944456545217,-0.6539112344706555,0.2325690046133423,0.3004594420398254
1360,Ghana,2007,0.8063110944178546,-4.9535518581311464e-05,-0.09389867678973862,-0.33952922353238385,-0.5892732405615382,0.23311435934351346,-0.6228688555889986,0.19966977474685832,0.703981729838093
1361,Ghana,2008,0.7884242433907079,0.016786372326258205,-0.08145834326029947,-0.3359716521886494,-0.5845929554304516,0.19603175991791869,-0.5711315574529033,0.1652751253409888,1.1201801104467775
1362,Ghana,2009,0.7526505413364144,0.033622280171097724,-0.06449425208379155,-0.33380617397941975,-0.5825871189457003,0.15894916049232463,-0.5297417189440266,0.12340337823819088,0.32369894552558953
1363,Ghana,2010,0.7079334137685473,0.05045818801593724,-0.04753016090728362,-0.33009392562074036,-0.5785754459761975,0.12716407527038592,-0.47800442080793126,0.08003621159600763,0.7377846439992045
1364,Greece,1980,-0.6586220047054637,-0.3667917280720021,-0.23583157296652157,-0.09374744678481857,0.6108855894813784,-0.8422810239987308,1.0637670636477072,-0.7439399546054765,-0.22771109172754067
1365,Greece,1981,-0.7346411215708373,-0.3639857434311955,-0.2313078153194528,-0.09838775723316781,0.5841411030180265,-0.8687685950170128,1.0844619829021458,-0.7633804086174898,-0.6208812370639679
1366,Greece,1982,-0.985951378502249,-0.36202155418263093,-0.22791499708415125,-0.10148129753206732,0.5640827381705126,-0.9058511944426075,1.0844619829021458,-0.7798300235507316,-0.5245429317048004
1367,Greece,1983,-1.0163590252483985,-0.3600573649340663,-0.22565311826061682,-0.10457483783096681,0.5373382517071607,-0.9482313080718584,1.0637670636477072,-0.794784218944588,-0.5484162398310853
1368,Greece,1984,-1.091483799562415,-0.358654372613663,-0.22282576973119886,-0.09993452738261757,0.5573966165546745,-0.9853139074974532,1.0016823058843936,-0.8067475752596731,-0.05235847451677514
1369,Greece,1985,-1.189861480211722,-0.3572513802932597,-0.22056389090766443,-0.09220067663536882,0.5841411030180265,-1.0170989927193912,0.9706399270027367,-0.8202063511141438,0.04271222156135079
1370,Greece,1986,-1.24083900563909,-0.35640958490101776,-0.21830201208413008,-0.09065390648591906,0.5841411030180265,-1.0488840779413293,0.9809873866299551,-0.8336651269686145,-0.26573937015879096
1371,Greece,1987,-1.2381559779850182,-0.35360360026021115,-0.2166056029664793,-0.09684098708371806,0.5573966165546745,-1.0912641915705807,1.0016823058843936,-0.8471239028230851,-0.703698376758691
1372,Greece,1988,-1.2122200439956554,-0.35360360026021115,-0.2143437241429449,-0.08601359603756982,0.6041994678655404,-1.1336443051998315,1.022377225138832,-0.8590872591381703,0.3765159989023262
1373,Greece,1989,-1.0700195783298387,-0.3507976156194046,-0.21208184531941046,-0.07363943484197182,0.6443161975605682,-1.1760244188290825,1.0430721443932705,-0.8710506154532554,0.18426192461100488
1374,Greece,1990,-0.5888632856995913,-0.3507976156194046,-0.2086890270841089,-0.07363943484197182,0.6309439543288923,-1.2131070182546773,1.0534196040204888,-0.8800231326895691,-0.6933462342968505
1375,Greece,1991,-0.4636553285095642,-0.347991630978598,-0.2047307391429237,-0.06435881394527332,0.6510023191764063,-1.239594589272959,1.0637670636477072,-0.888995649925883,-0.048133110246636204
1376,Greece,1992,-0.8535886809013632,-0.3423796616969848,-0.1996415117899714,-0.06281204379582357,0.6510023191764063,-1.255487131883928,1.0844619829021458,-0.8949773280834254,-0.4199651660188619
1377,Greece,1993,-1.0109929699402544,-0.33957367705617825,-0.19455228443701897,-0.06745235424417281,0.6242578327130544,-1.2713796744948973,1.1051569021565841,-0.900959006240968,-0.8579241726187619
1378,Greece,1994,-1.088800771908343,-0.33676769241537163,-0.18946305708406655,-0.06126527364637382,0.6443161975605682,-1.2872722171058664,1.1258518214110225,-0.9054452648591249,-0.07771066013760873
1379,Greece,1995,-1.1192084186544922,-0.3339617077745651,-0.1849392994369978,-0.05507819304857482,0.6643745624080822,-1.3084622739204919,1.136199281038241,-0.9099315234772818,-0.04390774597649728
1380,Greece,1996,-1.142461324989783,-0.33115572313375846,-0.1809810114958126,-0.04579757215187632,0.6978051704872721,-1.3084622739204919,1.1568942002926794,-0.9159132016348244,-0.007992149680316397
1381,Greece,1997,-1.0959555123192017,-0.3283497384929519,-0.17758819326051103,-0.03032987065737882,0.7512941434139758,-1.3084622739204919,1.1672416599198978,-0.9218948797923668,0.23496629585267206
1382,Greece,1998,-1.041400616686404,-0.3283497384929519,-0.1741953750252095,-0.01640893931233107,0.7980969947248417,-1.3137597881241483,1.1879365791743361,-0.9278765579499094,0.1610224211252408
1383,Greece,1999,-1.1943331929685086,-0.3255437538521453,-0.17193349620167506,-0.005581548266182822,0.8382137244198695,-1.3137597881241483,1.198284038801556,-0.9353536556468376,0.1715858318005881
1384,Greece,2000,-1.171080286633218,-0.3255437538521453,-0.16967161737814065,0.009886153228314676,0.8917026973465734,-1.3084622739204919,1.218978958055993,-0.9413353338043802,0.3680652703620483
1385,Greece,2001,-1.0718082634325534,-0.3227377692113387,-0.1674097385546063,0.025353854722812177,0.9451916702732771,-1.28197470290221,1.2500213369376514,-0.9473170119619226,0.3617272239568398
1386,Greece,2002,-1.208642673790226,-0.3227377692113387,-0.1662787991428391,0.04082155621730967,1.0053667648158189,-1.250189617680272,1.2707162561920884,-0.9532986901194651,0.23496629585267206
1387,Greece,2003,-1.3231185203639653,-0.3227377692113387,-0.16514785973107188,0.06556987860850567,1.0922863458217127,-1.2184045324583337,1.2914111754465267,-0.9592803682770077,0.46736133071031305
1388,Greece,2004,-1.3159637799531065,-0.3199317845705321,-0.16401692031930468,0.08877143085025192,1.1792059268276063,-1.1919169614400518,1.3121060947009653,-0.9637666268951646,0.357501859686701
1389,Greece,2005,-1.274824022590669,-0.3199317845705321,-0.1623205112016539,0.09031820099970167,1.1858920484434443,-1.1707269046254263,1.3224535543281837,-0.9682528855133216,0.2117267923669079
1390,Greece,2006,-1.2685636247311676,-0.3199317845705321,-0.16062410208400313,0.11816006368979717,1.286183872681014,-1.1601318762181134,1.353495933209842,-0.9727391441314784,0.5286291126273275
1391,Greece,2007,-1.3088090395422478,-0.3171257999297255,-0.15892769296635234,0.13362776518429467,1.3463589672235556,-1.154834362014457,1.3638433928370606,-0.974234563670864,0.10820536774850419
1392,Greece,2008,-1.2998656140286744,-0.3171257999297255,-0.15723128384870155,0.1320809950348449,1.3329867239918798,-1.1495368478108006,1.384538312091499,-0.9772254027496353,-0.975600567542131
1393,Greece,2009,-1.301654299131389,-0.3171257999297255,-0.15610034443693435,0.11042621294254842,1.2393810213701482,-1.138941819403488,1.3948857717187173,-0.9772254027496353,-1.3241931198285926
1394,Greece,2010,-1.4214962010132723,-0.3171257999297255,-0.15610034443693435,0.08258435025245292,1.1324030755167405,-1.1230492767925186,1.4052332313459373,-0.9787208222890209,-1.7044759041410964
1395,Grenada,1980,-1.096849854870559,-0.6345107226513584,0.8232931861534566,-0.37944517400908406,-0.4455216258210217,0.9058986632078735,0.3497923493695933,-0.5629941903398148,-0.624684064907093
1396,Grenada,1981,0.02823307473697126,-0.6344658268971056,0.8459119743888005,-0.37943898692848627,-0.4455216258210217,0.7416757228945261,0.3497923493695933,-0.5839300638912137,-0.3079930128601803
1397,Grenada,1982,0.9136322005807352,-0.6343956772810854,0.8911495508594882,-0.3794188789165434,-0.4428471771746866,0.6357254388213985,0.3497923493695933,-0.6033705179032269,-0.016442878220594263
1398,Grenada,1983,1.199821817015083,-0.634314303726502,0.936387127330176,-0.3794018644448995,-0.44150995285151895,0.5721552683775218,0.3497923493695933,-0.6228109719152402,-0.32066910567059703
1399,Grenada,1984,0.7168768392821209,-0.6342469600951226,0.9816247038008639,-0.3793833032031061,-0.43950411636676756,0.5032875837299892,0.32909743011515485,-0.6407560063878678,0.4567979200349658
1400,Grenada,1985,-0.21323941412950978,-0.6342048703255105,1.0042434920362078,-0.3793523678001171,-0.4294749339430106,0.40793232806417373,0.32909743011515485,-0.648233104084796,0.6469393121912176
1401,Grenada,1986,-1.3249072054666797,-0.6342020643408698,1.0098981890950438,-0.37931369854638086,-0.41342824206499945,0.4715024985080504,0.3497923493695933,-0.6572056213211097,1.4159556093565027
1402,Grenada,1987,-2.2210384419267317,-0.6342189002487146,0.9929340979185358,-0.37926110836129956,-0.38802097992481516,0.5350726689519271,0.36013980899681175,-0.6661781385574236,1.3060961383328906
1403,Grenada,1988,-2.7352854089572007,-0.6342553780490451,0.9703153096831919,-0.3792410003493567,-0.3759859610163068,0.6039403535994599,0.3704872686240317,-0.6766460753331229,-0.14954185272997048
1404,Grenada,1989,-2.6279643027943203,-0.6342890498647348,0.953351218506684,-0.3792162520269655,-0.36127649346146323,0.7045931234689313,0.40152964750568854,-0.6886094316482081,0.5814461660040642
1405,Grenada,1990,-2.079732318812272,-0.6343058857725796,0.9420418243890121,-0.37918995693442487,-0.3472356380682035,0.8529235211713097,0.422224566760127,-0.7020682075026787,0.49060083419607725
1406,Grenada,1991,-1.37856775854812,-0.634300273803298,0.947696521447848,-0.37917912954337873,-0.34322396509870073,0.8900061205969044,0.4532669456417838,-0.7155269833571495,0.16524778539537974
1407,Grenada,1992,-0.8500113106959338,-0.6342806319108123,0.95900591556552,-0.37918531662397653,-0.3485728623913711,0.9006011490042174,0.4532669456417838,-0.7304811787510058,-0.352359337696639
1408,Grenada,1993,-0.5262593071045779,-0.6342497660797635,0.9759700067420278,-0.3791992375553216,-0.35793343265354427,0.8794110921895916,0.4739618648962223,-0.7454353741448622,-0.8439804705273034
1409,Grenada,1994,-0.5441461581317244,-0.6342189002487146,0.9929340979185358,-0.3791884101642754,-0.3565962083303767,0.8105434075420588,0.4739618648962223,-0.7588941499993328,0.12088146055892099
1410,Grenada,1995,-0.7757808789332749,-0.6342020643408698,1.0098981890950438,-0.37917294246278094,-0.35258453536087386,0.7098906376725873,0.4739618648962223,-0.7693620867750323,0.036374175156142344
1411,Grenada,1996,-1.0557100975081215,-0.6341740044944617,1.0155528861538796,-0.3791404602896425,-0.34054951645236553,0.5986428393958038,0.4739618648962223,-0.7798300235507316,-0.0333443353011499
1412,Grenada,1997,-1.2479937460499488,-0.6341740044944617,1.0212075832127157,-0.37910179103590624,-0.3251714367359382,0.5032875837299892,0.4636144052690023,-0.7873071212476598,0.2624311636085751
1413,Grenada,1998,-1.3714130181372615,-0.6341740044944617,1.0268622802715517,-0.37900898482693923,-0.2857233192024941,0.40793232806417373,0.4636144052690023,-0.7932887994052025,2.149056310225607
1414,Grenada,1999,-1.4197075159105577,-0.6341740044944617,1.0268622802715517,-0.37894711402096126,-0.2603160570623098,0.29138701558373403,0.4636144052690023,-0.7977750580233594,0.968066996721776
1415,Grenada,2000,-1.381250786202192,-0.6341459446480536,1.0325169773303877,-0.37890071091647776,-0.2409263043763797,0.15365164628866781,0.4532669456417838,-0.8022613166415161,0.7187705047835794
1416,Grenada,2001,-1.3347449735316106,-0.6341459446480536,1.0381716743892235,-0.3789208189284206,-0.25028687463855287,0.01591627699360233,0.4429194860145639,-0.8037567361809018,-1.436165272987274
1417,Grenada,2002,-1.3168581225044638,-0.6341459446480536,1.0381716743892235,-0.3788867899851327,-0.23758324356846072,-0.1483066633197458,0.43257202638734543,-0.8067475752596731,-0.4989794778704599
1418,Grenada,2003,-1.2962882438232453,-0.6341459446480536,1.0438263714480596,-0.3787908902358668,-0.19813512603501665,-0.3178271178367492,0.43257202638734543,-0.8082429947990588,0.644826630056148
1419,Grenada,2004,-1.2918165310664584,-0.6341178848016455,1.0494810685068956,-0.3787986240866141,-0.20214679900451943,-0.47145502974278447,0.39118218787846865,-0.81123383387783,-2.0065894494560297
1420,Grenada,2005,-1.2819787630015278,-0.6341178848016455,1.0551357655657316,-0.37865168092241636,-0.14197170446197765,-0.6038928848341939,0.4429194860145639,-0.8127292534172156,1.5786321337568512
1421,Grenada,2006,-1.2676692821798103,-0.6341178848016455,1.0607904626245674,-0.37870117756719873,-0.16470451795582677,-0.7204381973146343,0.4532669456417838,-0.815720092495987,-1.503771101309497
1422,Grenada,2007,-1.2542541439094501,-0.6340898249552375,1.0664451596834035,-0.37862847937017463,-0.13528558284613967,-0.8051984245731361,0.4636144052690023,-0.8172155120353725,0.6321505372457313
1423,Grenada,2008,-1.2399446630877329,-0.6340898249552375,1.0720998567422395,-0.378616105208979,-0.1326111341998045,-0.8687685950170128,0.4739618648962223,-0.8187109315747582,-0.46052866301219564
1424,Grenada,2009,-1.222057812060586,-0.6340898249552375,1.0777545538010755,-0.37870117756719873,-0.16938480308691337,-0.9270412512572329,0.4739618648962223,-0.8187109315747582,-2.067857231373044
1425,Grenada,2010,-1.2104313588929407,-0.6340617651088294,1.0834092508599114,-0.37870736464779653,-0.17339647605641614,-0.9853139074974532,0.4636144052690023,-0.8187109315747582,-0.735177340571226
1426,Guatemala,1980,0.6632162862006806,-0.43273236713095686,-0.27371804326072263,-0.35174870771303685,-0.4990105987477256,1.1601793449833793,-0.8194705885061605,0.8322322399069813,0.22017752090718576
1427,Guatemala,1981,0.6811031372278273,-0.4274009963134244,-0.26410505826070146,-0.35159403069809186,-0.5016850473940607,1.197261944408974,-0.8608604270150366,0.7574612629376996,-0.5004583553650085
1428,Guatemala,1982,0.690046562741401,-0.4223502239599725,-0.2544920732606803,-0.3525220927877617,-0.5117142298178177,1.2343445438345688,-0.9332926444055704,0.6976444813622742,-1.5058837834445664
1429,Guatemala,1983,0.690046562741401,-0.41673825467835934,-0.24431361855477554,-0.3532954778624866,-0.5190689635952395,1.2608321148528507,-0.6435637748434363,0.6228735043929926,-1.17630537037373
1430,Guatemala,1984,0.6632162862006806,-0.4114068838608268,-0.23356969414298723,-0.3531408008475416,-0.5224120244031585,1.2767246574638198,-0.5607840978256842,0.5630567228175672,-0.608627680680565
1431,Guatemala,1985,0.6274425841463871,-0.40579491457921363,-0.22339123943708242,-0.3532954778624866,-0.5264236973726613,1.2767246574638198,-0.49869934006236966,0.48828574584828555,-0.8741918250587968
1432,Guatemala,1986,0.5916688820920936,-0.40018294529760046,-0.21321278473117766,-0.3532954778624866,-0.5297667581805803,1.2926172000747889,-0.4055722034173983,0.4299643838122458,-0.7404590459088997
1433,Guatemala,1987,0.5648386055513737,-0.3945709760159873,-0.20246886031938938,-0.3522127387578718,-0.5277609216958289,1.2873196858711327,-0.3331399860268646,0.3671567631580493,-0.03756969957128883
1434,Guatemala,1988,0.5469517545242268,-0.3889590067343741,-0.19172493590760098,-0.351129999653257,-0.5257550852110775,1.266129629056507,-0.2503603090091117,0.30584456204323823,0.02158540021065613
1435,Guatemala,1989,0.5380083290106533,-0.3830664389886803,-0.18041554178992902,-0.3500472605486421,-0.5237492487263261,1.239642058038225,-0.21931793012745482,0.2445323609284273,0.02581076448079506
1436,Guatemala,1990,0.5469517545242268,-0.37717387124298646,-0.16967161737814065,-0.34911919845897227,-0.5224120244031585,1.2184520012236,-0.22966538975467476,0.1862109988923875,-0.1516545348650399
1437,Guatemala,1991,0.5558951800378,-0.371000705033212,-0.15779675355458514,-0.34803645935435745,-0.5210748000799909,1.1866669160016612,-0.21931793012745482,0.1293850563957335,-0.020668242490733194
1438,Guatemala,1992,0.5648386055513737,-0.36454694035935686,-0.14592188973102962,-0.3464896892049077,-0.5170631271104881,1.1654768591870361,-0.18827555124579795,0.074054533438465,0.23496629585267206
1439,Guatemala,1993,0.5558951800378,-0.3580931756855017,-0.13404702590747403,-0.3450975960704029,-0.5150572906257367,1.1495843165760664,-0.13653825310970266,0.021714849559967837,0.04693758583148972
1440,Guatemala,1994,0.5380083290106533,-0.3507976156194046,-0.12160669237803486,-0.34370550293589813,-0.5123828419794015,1.1177992313541285,-0.08480095497360739,-0.027633995239758027,0.06806440718218439
1441,Guatemala,1995,0.5201214779835065,-0.3451856463377914,-0.10916635884859578,-0.34200405577150345,-0.5083711690098988,1.0807166319285337,-0.022716197210293637,-0.07249658142132703,0.2624311636085751
1442,Guatemala,1996,0.484347775929213,-0.33957367705617825,-0.09616055561327297,-0.3409213166668886,-0.5077025568483149,1.0542290609102518,0.039368560553021584,-0.11586374806351038,-0.1516545348650399
1443,Guatemala,1997,0.46646092490206664,-0.33115572313375846,-0.08145834326029947,-0.3392198695024939,-0.504359496040396,1.011848947281001,0.08075839906189693,-0.15474465608753687,0.09130391066794846
1444,Guatemala,1998,0.45751749938849307,-0.3255437538521453,-0.07014894914262752,-0.3370543912932642,-0.5003478230708931,0.9588738052444372,0.10145331831633533,-0.19213014457217772,0.3152482169853117
1445,Guatemala,1999,0.47540435041563983,-0.3171257999297255,-0.05883955502495557,-0.3355076211438145,-0.49767337442455795,0.9111961774115295,0.15319061645243062,-0.2280202135174329,0.061726360776975936
1446,Guatemala,2000,0.5111780524699333,-0.3087078460073058,-0.04187546384844764,-0.33380617397941975,-0.49566753793980656,0.8688160637822786,0.1842329953340875,-0.26091944338391687,0.04271222156135079
1447,Guatemala,2001,0.5469517545242268,-0.3030958767256926,-0.03056606973077569,-0.33272343487480494,-0.49566753793980656,0.8264359501530277,0.21527537421574583,-0.29082783417162955,-0.19813354183656817
1448,Guatemala,2002,0.5648386055513737,-0.2946779228032728,-0.013601978554267766,-0.3310219877104102,-0.49299308929347135,0.784055836523777,0.2566652127246212,-0.32073622495934223,-0.19390817756642922
1449,Guatemala,2003,0.5737820310649469,-0.2862599688808531,0.0033621126222401596,-0.3297845715908504,-0.49299308929347135,0.7469732370981821,0.27736013197905957,-0.34765377666828357,-0.206584270376846
1450,Guatemala,2004,0.5558951800378,-0.2778420149584333,0.01467150673991211,-0.32808312442645565,-0.4916558649703038,0.6992956092652745,0.298055051233498,-0.3730759088378394,-0.048133110246636204
1451,Guatemala,2005,0.5290649034970801,-0.2694240610360136,0.03163559791642004,-0.32638167726206097,-0.4896500284855524,0.6463204672287107,0.30840251086071646,-0.3984980410073951,0.044824903696420206
1452,Guatemala,2006,0.4932912014427866,-0.2610061071135938,0.04859968909292796,-0.3235974909930514,-0.484301131192882,0.5774527825811779,0.3497923493695933,-0.42242475363756526,0.4736993771155215
1453,Guatemala,2007,0.46646092490206664,-0.25258815319117406,0.06556378026943589,-0.320039919649317,-0.47694639741546024,0.5085850979336451,0.38083472825125014,-0.4448560467283498,0.6680661335419122
1454,Guatemala,2008,0.4396306483613463,-0.2441701992687543,0.08252787144594381,-0.3180291184550323,-0.4756091730922926,0.42912238487879956,0.41187710713290704,-0.4672873398191343,0.03214881088600341
1455,Guatemala,2009,0.4217437973341996,-0.23575224534633454,0.09949196262245173,-0.3177197644251423,-0.4782836217386278,0.35495718602760995,0.43257202638734543,-0.4882232133705331,-0.5471486305500437
1456,Guatemala,2010,0.4038569463070528,-0.22733429142391479,0.11645605379895967,-0.31601831726074764,-0.47694639741546024,0.2807919871764212,0.4636144052690023,-0.5076636673825464,-0.03756969957128883
1457,Guinea-Bissau,1980,-0.5978067112131648,-0.6145321120088156,-0.4970785770847436,-0.37930751146578306,-0.6342039778199694,0.6410229530250546,-2.0818606630268848,2.7463692503205923,-3.8720877747223663
1458,Guinea-Bissau,1981,-0.02542747834446902,-0.6141392741591026,-0.49425122855532566,-0.379200784325471,-0.6290556641757742,0.7204856660799003,-2.0715132033996664,2.701506664139023,3.226524199111033
1459,Guinea-Bissau,1982,0.4396306483613463,-0.6136341969237574,-0.4908584103200241,-0.3791713956926315,-0.628320190798032,0.7999483791347459,-2.0508182841452283,2.6566440779574543,0.5708827553287168
1460,Guinea-Bissau,1983,0.7347636903092677,-0.6130449401491881,-0.4863346526729553,-0.37919614401502266,-0.6305266109312585,0.8741135779859355,-2.040470824518009,2.611781491775885,-2.4713795191713115
1461,Guinea-Bissau,1984,0.8152545199314278,-0.6123995636818026,-0.4818108950258865,-0.37913117966874577,-0.6282533295818736,0.9376837484298114,-2.009428445636352,2.5669189055943162,0.07440245358739274
1462,Guinea-Bissau,1985,0.7437071158228409,-0.6117541872144171,-0.4772871373788177,-0.3791002442657568,-0.6277184398526066,0.9853613762627191,-1.9887335263819137,2.5370105148066036,0.384966727442604
1463,Guinea-Bissau,1986,0.6363860096599606,-0.6111368705934396,-0.472763379731749,-0.3791064313463546,-0.6289219417434574,1.0701216035212209,-1.968038607127476,2.4622395378373216,-0.912220103490047
1464,Guinea-Bissau,1987,0.5737820310649469,-0.6105195539724622,-0.4682396220846802,-0.37908322979411285,-0.6287213580949823,1.1177992313541285,-1.9369962282458184,2.417376951655753,-1.0601078529449095
1465,Guinea-Bissau,1988,0.5380083290106533,-0.6099022373514847,-0.464281334143495,-0.3790445605403766,-0.6279190235010818,1.1495843165760664,-1.8956063897369422,2.3575601700803275,0.09975463920822633
1466,Guinea-Bissau,1989,0.5469517545242268,-0.6092568608840992,-0.45919210679054256,-0.37899351712544477,-0.6265149379617557,1.1654768591870361,-1.8645640108552854,2.297743388504902,-0.6346136709419194
1467,Guinea-Bissau,1990,0.5916688820920936,-0.6086676041095298,-0.4546683491434738,-0.37893783340006454,-0.6251108524224298,1.1760718875943483,-1.8231741723464086,2.2379266069294768,-0.048133110246636204
1468,Guinea-Bissau,1991,0.6363860096599606,-0.6078258087172879,-0.4495791217905214,-0.37888833675528216,-0.6240410729638957,1.2025594586126302,-1.7817843338375325,2.1781098253540514,0.33214967406586743
1469,Guinea-Bissau,1992,0.6453294351735338,-0.6072646117891265,-0.4444898944375691,-0.37887750936423603,-0.6245759626931627,1.2184520012236,-1.7507419549558756,2.118293043778626,-0.6257404059746278
1470,Guinea-Bissau,1993,0.6095557331192404,-0.6064228163968846,-0.43940066708461667,-0.3788558545821437,-0.6247096851254795,1.223749515427256,-1.7093521164469996,2.0584762622032007,-0.4495427159098344
1471,Guinea-Bissau,1994,0.4932912014427866,-0.6058616194687232,-0.43431143973166436,-0.37882337240900527,-0.6243753790446875,1.213154487019943,-1.719699576074218,1.9986594806277753,-0.17489403835080408
1472,Guinea-Bissau,1995,0.34125296771203933,-0.6050198240764812,-0.4297876820845955,-0.37877542253437235,-0.6234393220184703,1.1707743733906923,-1.647267358683685,1.9388426990523502,0.19059997101621332
1473,Guinea-Bissau,1996,0.17132788295414514,-0.60445862714832,-0.42526392443752675,-0.37864549384181856,-0.6193607878328091,1.1548818307797233,-1.6162249798020274,1.8640717220830685,0.2941213956346169
1474,Guinea-Bissau,1997,0.04611992576411802,-0.6038974302201586,-0.42074016679045795,-0.37856351502389773,-0.6172212289157409,1.1125017171504725,-1.678309737565342,1.7893007451137868,0.42722037014399333
1475,Guinea-Bissau,1998,-0.01648405283089564,-0.6033362332919973,-0.41678187884927276,-0.378939380170214,-0.6315295291736343,1.0489315467065958,-1.6679622779381227,1.714529768144505,-6.6608281930140585
1476,Guinea-Bissau,1999,0.010346223709824498,-0.602775036363836,-0.41282359090808757,-0.37892855277916787,-0.6317969740382677,0.980063862059063,-1.6162249798020274,1.6397587911752234,0.9659543145867066
1477,Guinea-Bissau,2000,0.09083705333198491,-0.6022138394356746,-0.4082998332610188,-0.37887596259408657,-0.6305934721474169,0.9111961774115295,-1.5024029239026184,1.5649878142059417,1.2596171313613622
1478,Guinea-Bissau,2001,0.1892147339812919,-0.6013720440434327,-0.4032106059080665,-0.37885430781199425,-0.6305266109312585,0.8688160637822786,-1.4713605450209608,1.49021683723666,-0.6790433762424303
1479,Guinea-Bissau,2002,0.2786489891170255,-0.6008108471152713,-0.3981213785551141,-0.378863588432891,-0.6315295291736343,0.8158409217457149,-1.4403181661393039,1.400491664873522,-1.7699690503282495
1480,Guinea-Bissau,2003,0.3591398187391861,-0.5999690517230294,-0.3924666814962781,-0.37885894812244264,-0.6320644189029012,0.7628657797091511,-1.4196232468848655,1.3257206879042402,-0.7989803410503238
1481,Guinea-Bissau,2004,0.4128003718206264,-0.5991272563307874,-0.38681198443744214,-0.37882955948960306,-0.6319306964705845,0.7098906376725873,-1.4092757872576462,1.2210413201472459,-0.19813354183656817
1482,Guinea-Bissau,2005,0.45751749938849307,-0.5982854609385454,-0.3805918176727226,-0.378784703155269,-0.6312620843090007,0.6516179814323675,-1.4092757872576462,1.131316147784108,0.02792344661586448
1483,Guinea-Bissau,2006,0.5022346269563598,-0.5974436655463035,-0.37437165090800295,-0.37875840806272837,-0.6311952230928424,0.6198328962104288,-1.3471910294943326,1.04159097542097,-0.20869695251191545
1484,Guinea-Bissau,2007,0.5469517545242268,-0.5963212716899808,-0.3675860144373998,-0.3787212855791416,-0.6309277782282088,0.5827502967848348,-1.2954537313582373,0.9369116076639756,0.015247353805447776
1485,Guinea-Bissau,2008,0.5916688820920936,-0.5954794762977389,-0.36023490826091303,-0.37868261632540534,-0.6306603333635753,0.54566769735924,-1.274758812103799,0.8471864353008376,0.019472718075586707
1486,Guinea-Bissau,2009,0.6453294351735338,-0.5943570824414163,-0.35288380208442627,-0.37864240030151963,-0.6303260272827834,0.5032875837299892,-1.2230215139677036,0.7574612629376996,-0.027006288895941546
1487,Guinea-Bissau,2010,0.6989899882549742,-0.5932346885850937,-0.3455326959079395,-0.37858362303584053,-0.6295905539050413,0.4609074701007375,-1.160936756204389,0.6677360905745615,0.07228977145232332
1488,Guyana,1980,-1.088800771908343,-0.615121368783385,-0.6358448429085785,-0.3775024307013752,-0.5331098189884992,0.8423284927639968,-0.3641823649085222,0.009751493244882812,-0.33334519848101385
1489,Guyana,1981,-1.3562091947641868,-0.6150652490905688,-0.6357882959379901,-0.3774560275968917,-0.5311039825037478,0.7469732370981821,-0.3331399860268646,0.0007789760085690965,-0.4199651660188619
